//
// The timecyclemodifiers can be used to alter some of the timecycle settings depending on the
// area that the camera is in.
// There are boxes set up on the map to limit the far clip or to create an orange glow
// Interiors/portals also use these modifiers.

// EXAMPLE: notused                            -1.0       500.0        -1.0         300.0    255 255 255 255   1.0   255 255 255 255   1.0   255   0   0 255  20.0        1.00        0   0   0   0      0   0   0   0    64.0     -1    -100.0           1.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0       0.0     0.0    -1.0    -1.0    -1.0    -1.0    -1.0    -1.0    -1.0 1.0f 1.0
//


// Name                         Name MinFarClip MaxFarClip MinFogStart MaxFogStart AmbientLight0(RGBAM) AmbientLight1(RGBAM) DirectionalLight(RGBAM) AmbientDownMult Fog(RGBA) NearFog(RGBA) Fog Mult Near Fog Axis Temperature PostFxStrength Exposure Exposure Multiplier BrightPassThreshold MidGreyValue IntensityBloom ColourCorrect ColourAdd Desaturation Contrast Gamma DesaturationFar ContrastFar GammaFar DepthFxNear DepthFxFar LumMin LumMax LumAdaptDelay GlobEnvRefl MinFarDOF MaxFarDOF MinNearDOF MaxNearDOF NearBlurDOF MidBlurDOF FarBlurDOF WaterReflection ParticleHDR AmbientOcclusionMult SkyMultiplier PedAmbOccHack NearFogAmount
noambient                          -1.0        -1.0        -1.0          -1.0    254 255 255   0   3.7   255 255 255   0   1.0   255   0   0   0   0.0        0.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2           0.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
NoAmbientmult                      -1.0        -1.0        -1.0          -1.0      0   0   0   0   1.0     0   0   0   0   1.0     0   0   0   0   1.0        0.10        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0       1.0       0
qwnomoon                           -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
qw2nomoon                          -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
Brook_S2_TC                        -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
MH_NOMOON                          -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0       0.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
KsS1nomoon1                        -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
KsS1nomoon2                        -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
KsS1nomoon3                        -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
Brook_N_gden                       -1.0        -1.0        -1.0          -1.0    150 150 180 128   4.0   150 150 180 128   4.0     0   0   0 255   0.0        1.00        0   0   0   0      0   0   0   0     1.0      0    -100.0           0.0          2.3              1.0               0.1               0.2          10.0    128 128 128     0   0   0      0.0         1.0      1.0      1.0            1.0         1.0          0.0        32.0      0.0     100.0      -1.0    -1.0    -1.0    -1.0     0.0     0.0     0.0    -1.0    -1.0   -1.0    -1.0    -1.0   -1.0   -1.0      -1.0       0
